"COUNTRY","Country","SERIES","Series","PERIOD","Pay period","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,1.25,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,1.33,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,1.5,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,1.6,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,1.66,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,1.78,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,1.88,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,1.88,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,2.04,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,2.09,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,2.1,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,2.1,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,2.16,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,2.22,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,2.18,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,1631.28,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,1697.91,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,1745.78,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,1803.88,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,1910.02,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,2158.42,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,2298.56,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,2389.14,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,2565.43,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2010","2010","USD","US Dollar","0","Units",,,2702.94,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2011","2011","USD","US Dollar","0","Units",,,2704.54,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2012","2012","USD","US Dollar","0","Units",,,2932.89,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2013","2013","USD","US Dollar","0","Units",,,3010.19,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2014","2014","USD","US Dollar","0","Units",,,3023.08,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,3017.81,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,3099.3,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,3190.1,,
"BRA","Brazil","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,3133.15,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,2662.76,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,2771.52,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,2849.65,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,2944.49,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,3117.75,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,3523.21,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,3751.96,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,3899.82,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,4187.57,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,4412.04,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,4414.65,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,4787.39,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,4913.56,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,4934.61,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,4926.01,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,5059.01,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,5207.24,,
"BRA","Brazil","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,5114.28,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,0.11,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,0.15,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,0.16,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,0.17,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,0.19,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,0.26,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,0.5,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,0.44,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,0.73,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,0.69,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,0.66,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,0.64,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,0.68,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,0.67,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,0.63,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,0.61,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,0.72,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,0.97,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,0.25,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,0.34,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,0.37,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,0.41,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,0.45,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,0.6,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,1.16,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,1.02,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,1.71,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,1.6,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,1.53,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,1.5,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,1.58,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,1.57,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,1.46,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,1.42,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,1.68,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,2.27,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,221.65,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,306.29,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,328.42,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,364.51,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,398.96,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,540.76,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,1037.26,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,908.99,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,1532.75,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2010","2010","USD","US Dollar","0","Units",,,1434.49,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2011","2011","USD","US Dollar","0","Units",,,1372.92,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2012","2012","USD","US Dollar","0","Units",,,1340.65,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2013","2013","USD","US Dollar","0","Units",,,1417.61,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2014","2014","USD","US Dollar","0","Units",,,1402.94,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,1303.95,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,1267.18,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,1507.02,,
"RUS","Russian Federation","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,2030.7,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,516.75,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,714.06,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,765.65,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,849.81,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,930.11,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,1260.7,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,2418.2,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,2119.17,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,3573.36,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,3344.29,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,3200.74,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,3125.52,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,3304.92,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,3270.74,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,3039.95,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,2954.23,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,3513.38,,
"RUS","Russian Federation","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,4734.24,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,1.33,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,1.32,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,1.36,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,1.5,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,1.59,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,1.71,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,1.82,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,2.03,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,1.94,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,1.92,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,1.84,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,1.83,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,1.88,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,1.98,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,2.31,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,2.8,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,2.81,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,2.89,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,2.19,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,2.19,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,2.26,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,2.47,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,2.63,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,2.82,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,3.02,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,3.36,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,3.21,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,3.17,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,3.04,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,3.03,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,3.1,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,3.27,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,3.81,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,4.62,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,4.65,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,4.78,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,2705.62,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,2698.03,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,2771.29,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,3032.16,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,3208.27,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,3387.16,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,3621.21,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,4017.89,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,3846.6,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2010","2010","USD","US Dollar","0","Units",,,3796.51,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2011","2011","USD","US Dollar","0","Units",,,3645.93,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2012","2012","USD","US Dollar","0","Units",,,3628.74,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2013","2013","USD","US Dollar","0","Units",,,4374.98,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2014","2014","USD","US Dollar","0","Units",,,4409.6,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,4567.46,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,5507.21,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,5527.74,,
"LTU","Lithuania","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,5665.82,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,4472.18,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,4459.62,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,4580.72,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,5011.92,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,5303.01,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,5598.71,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,5985.58,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,6641.25,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,6358.12,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,6275.33,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,6026.42,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,5998.02,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,7231.49,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,7288.72,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,7549.65,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,9102.98,,
"LTU","Lithuania","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,9136.91,,
